Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
436,0.0,0.4529,25.8,1.5,0.2734,27.6,20.7,18.8,2.4166,2.3034,59.9948,59.8322,12:51:48.523
437,0.0,0.4834,25.8,1.5,0.2734,26.2,21.1,18.6,3.1718,2.1523,59.4549,60.0102,12:51:49.869
438,0.0,0.4932,27.2,1.5,0.2503,27.7,20.7,19.3,2.2278,2.681,59.9346,60.0803,12:51:51.249
439,0.0,0.4285,25.8,1.5,0.2161,26.2,20.9,18.4,2.6054,2.8698,60.024,60.2452,12:51:52.617
440,0.0,0.4456,27.2,1.5,0.2783,26.2,20.7,18.4,2.4922,3.0963,59.9971,60.456,12:51:53.979
441,0.0,0.4334,25.8,1.5,0.2954,26.2,20.9,18.6,2.0013,2.3411,60.0838,59.8839,12:51:55.342
442,0.0,0.4382,25.8,1.5,0.2905,26.2,20.9,18.6,2.983,2.4544,60.0925,59.9095,12:51:56.706
443,0.0,0.4395,25.8,1.5,0.271,27.7,20.4,18.8,2.3034,1.8502,59.7603,59.9182,12:51:58.069
444,0.0,0.4102,27.3,1.5,0.2161,26.2,21.1,19.3,2.3411,2.2278,59.9488,60.2788,12:51:59.431
445,0.0,0.4175,25.8,1.5,0.2661,26.2,20.9,19.1,1.9635,2.0013,61.1328,60.0533,12:52:00.781
446,0.0,0.4309,25.8,1.5,0.2905,27.6,20.7,18.6,3.3606,2.5677,59.9829,60.1132,12:52:02.128
447,0.0,0.4724,27.3,1.5,0.2454,26.2,20.9,19.5,2.2656,2.4166,60.2597,59.8573,12:52:03.463
448,0.0,0.448,25.8,1.5,0.26,26.2,21.3,18.8,1.8125,2.2656,59.8707,60.0666,12:52:04.810
449,0.0,0.4248,27.3,1.5,0.2747,26.2,20.9,19.3,2.0768,1.737,59.7546,60.183,12:52:06.165
450,0.0,0.4639,27.3,1.5,0.2307,26.2,21.1,19.1,2.2278,2.2656,60.1514,60.304,12:52:07.530
451,0.0,0.5152,25.8,1.5,0.2698,26.2,20.7,19.3,2.2656,3.7005,60.5114,59.1427,12:52:08.866
452,0.0,0.4822,25.8,1.5,0.3662,26.2,21.1,19.1,2.3789,2.2278,59.8235,59.5869,12:52:10.244
453,0.0,0.4382,25.8,1.5,0.2368,27.7,21.3,19.3,3.0963,2.8698,61.9155,59.3865,12:52:11.622
454,0.0,0.4004,25.8,1.5,0.2844,26.2,21.1,18.4,3.0586,2.9075,59.7797,60.3147,12:52:12.984
455,0.0,0.4163,25.8,1.5,0.2832,26.2,21.1,19.5,2.1523,1.9635,60.0216,59.6119,12:52:14.333
456,0.0,0.4456,27.2,1.5,0.2698,26.2,21.1,18.8,1.9635,2.0768,59.7796,60.1449,12:52:15.678
457,0.0,0.5103,25.8,1.5,0.2942,26.2,20.9,19.5,3.0208,1.888,59.9911,59.8319,12:52:17.026
458,0.0,0.4627,25.8,1.5,0.2905,26.2,20.9,18.8,2.7187,2.3034,60.0219,59.8577,12:52:18.359
459,0.0,0.4395,25.8,1.5,0.2649,26.2,20.7,18.8,4.1158,3.0963,59.6773,60.751,12:52:19.727
460,0.0,0.4199,25.8,1.5,0.2551,27.7,21.1,19.3,2.3789,2.2656,59.8745,59.8083,12:52:21.095
461,0.0,0.4358,27.3,1.5,0.2954,26.2,21.1,18.8,1.6992,2.0768,59.7658,59.9831,12:52:22.447
462,0.0,0.4334,25.8,1.5,0.3027,26.2,20.9,18.8,2.3411,2.039,59.8685,60.6981,12:52:23.775
463,0.0,0.4224,27.3,1.5,0.2795,27.6,21.3,18.6,2.5299,2.0013,60.0297,59.8812,12:52:25.137
464,0.0,0.4028,25.8,1.5,0.2734,26.2,20.9,19.1,4.5312,3.0208,60.2136,59.9926,12:52:26.514
465,0.0,0.4736,27.3,1.5,0.238,26.2,21.1,18.8,2.6054,2.3411,59.9339,59.9463,12:52:27.862
466,0.0,0.4956,25.8,1.5,0.2991,26.2,21.8,19.1,2.4166,3.0586,59.9311,59.8453,12:52:29.229
467,0.0,0.4553,27.3,1.5,0.2649,27.7,21.1,19.1,2.2656,2.2656,59.1062,59.7042,12:52:30.577
468,0.0,0.4395,25.8,1.5,0.2588,27.7,21.1,19.3,3.0586,2.6054,60.1643,59.9431,12:52:31.962
469,0.0,0.4431,25.8,1.5,0.2893,26.2,20.7,18.6,1.6237,2.0768,59.7143,59.9701,12:52:33.322
470,0.0,0.4309,25.8,1.5,0.2539,26.2,21.3,18.8,2.2278,2.0768,59.4531,60.1932,12:52:34.663
471,0.0,0.4163,25.8,1.5,0.2588,27.7,21.3,18.8,2.4922,2.2656,59.3625,60.4025,12:52:36.006
472,0.0,0.4346,25.8,1.5,0.2795,26.2,21.3,20.0,2.2656,2.5677,60.0684,59.9598,12:52:37.377
473,0.0,0.4443,25.8,1.5,0.2612,26.2,21.1,19.5,2.6054,2.3411,59.8528,60.232,12:52:38.717
474,0.0,0.4602,25.8,1.5,0.2564,26.2,21.1,19.3,2.8698,2.1901,59.779,59.491,12:52:40.101
475,0.0,0.4395,27.3,1.5,0.2783,27.7,21.3,18.8,2.3034,2.4922,60.9412,59.3646,12:52:41.469
476,0.0,0.47,27.3,1.5,0.3284,27.7,21.6,19.3,2.832,2.7565,59.7431,60.0056,12:52:42.862
477,0.0,0.4736,27.3,1.5,0.2844,26.2,21.6,18.6,2.3411,3.5494,59.9944,60.1245,12:52:44.227
478,0.0,0.5359,25.8,1.5,0.2979,26.2,21.1,19.1,2.983,2.1901,59.8788,59.8958,12:52:45.576
479,0.0,0.4077,25.8,1.5,0.2661,27.7,21.1,19.1,2.8698,1.737,60.9981,59.9379,12:52:46.923
480,0.0,0.3967,25.8,1.5,0.2844,26.2,21.1,18.8,2.1146,2.3034,59.9455,60.0781,12:52:48.264
481,0.0,0.4956,25.8,1.5,0.3186,27.7,21.6,18.8,2.4166,2.832,59.8333,60.0565,12:52:49.628
482,0.0,0.4175,27.3,1.5,0.2271,26.2,21.1,19.3,2.7565,2.7565,59.7557,59.1364,12:52:50.972
483,0.0,0.3699,25.8,1.5,0.2551,26.2,21.1,19.3,1.7747,2.3034,60.0112,59.8001,12:52:52.326
484,0.0,0.4212,25.8,1.5,0.2356,27.7,21.6,19.3,2.1901,1.8502,60.2977,59.9177,12:52:53.673
485,0.0,0.3784,27.3,1.5,0.2588,26.2,21.1,19.8,2.832,2.1523,59.8717,59.8077,12:52:55.015
486,0.0,0.4529,25.8,1.5,0.3027,26.2,21.6,19.3,2.5299,2.8698,59.9539,60.2791,12:52:56.363
487,0.0,0.4358,25.8,1.5,0.2551,27.7,21.1,19.8,2.7565,2.6054,59.9218,59.8824,12:52:57.715
488,0.0,0.4053,27.3,1.5,0.2857,26.2,21.1,19.1,2.3034,1.6237,59.5105,60.1739,12:52:59.062
489,0.0,0.4053,25.8,1.5,0.2661,26.2,21.3,19.5,2.3789,1.7747,59.6464,60.0896,12:53:00.417
490,0.0,0.4492,27.3,1.5,0.2564,26.2,21.6,19.1,2.3789,2.2656,60.1284,59.7958,12:53:01.773
491,0.0,0.4724,25.8,1.5,0.2515,26.2,20.9,19.8,1.8502,1.8125,59.8326,59.7623,12:53:03.154
492,0.0,0.4736,27.3,1.5,0.2539,26.2,21.3,19.3,2.4922,1.9635,60.1948,59.8841,12:53:04.584
493,0.0,0.4102,27.3,1.5,0.2539,26.2,21.6,19.5,2.1523,1.8502,60.2939,59.6417,12:53:05.919
494,0.0,0.3723,25.8,1.5,0.2564,26.2,21.1,18.8,2.1146,2.1146,60.2181,59.9352,12:53:07.299
495,0.0,0.4785,27.3,1.5,0.2808,26.2,21.6,19.1,2.5299,2.6054,59.9855,59.7929,12:53:08.631
496,0.0,0.4346,25.8,1.5,0.2734,27.7,21.1,19.3,2.832,2.7187,60.0485,59.7574,12:53:09.976
497,0.0,0.4175,27.3,1.5,0.2515,26.2,21.1,19.1,2.1901,2.681,59.5835,60.0861,12:53:11.341
498,0.0,0.3882,25.8,1.5,0.2783,27.7,21.6,18.6,2.4166,2.832,60.4471,59.6906,12:53:12.719
499,0.0,0.4212,27.3,1.5,0.2368,26.2,21.3,19.3,2.2278,1.737,59.9242,60.203,12:53:14.080
500,0.0,0.4541,25.8,1.5,0.2588,26.2,21.1,19.8,3.0586,2.0013,60.4735,59.8688,12:53:15.421
501,0.0,0.4651,25.8,1.5,0.2649,26.2,20.9,19.8,2.1901,2.4166,59.819,60.0386,12:53:16.771
502,0.0,0.4456,25.8,1.5,0.2795,26.2,21.1,19.3,2.5299,2.1523,59.2262,59.6712,12:53:18.123
503,0.0,0.4126,25.8,1.5,0.2454,27.7,20.9,19.1,4.5312,2.1523,60.0795,59.6826,12:53:19.478
504,0.0,0.4785,25.8,1.5,0.2759,26.2,21.1,19.8,2.2278,2.4544,60.3255,59.98,12:53:20.842
505,0.0,0.4578,25.8,1.5,0.3003,26.2,21.6,19.5,2.1901,3.0963,59.9281,59.9225,12:53:22.252
506,0.0,0.4529,27.3,1.5,0.2612,26.2,21.1,19.3,2.5299,3.1341,59.9258,59.7596,12:53:23.634
507,0.0,0.4346,25.8,1.5,0.2588,27.7,21.1,19.5,2.9075,2.4166,60.6455,60.5782,12:53:24.995
508,0.0,0.3626,25.8,1.5,0.2539,26.2,20.9,19.5,2.2656,2.5299,59.9797,59.8784,12:53:26.377
509,0.0,0.4968,25.8,1.5,0.2515,26.2,21.1,19.8,2.039,2.9453,60.0123,59.9057,12:53:27.777
510,0.0,0.4297,25.8,1.5,0.2258,27.7,21.1,19.3,2.6432,1.737,60.0413,60.5775,12:53:29.143
511,0.0,0.4871,25.8,1.5,0.3088,26.2,21.1,18.8,2.681,2.681,60.1313,59.9099,12:53:30.518
512,0.0,0.4541,25.8,1.5,0.2161,27.7,21.6,18.8,3.0208,2.4544,60.0812,60.1414,12:53:31.868
513,0.0,0.4151,25.8,1.5,0.2734,26.2,21.6,18.8,2.4166,2.6054,59.9524,59.7859,12:53:33.232
514,0.0,0.426,25.8,1.5,0.2649,27.7,21.6,19.3,2.832,2.9075,58.985,59.8946,12:53:34.598
515,0.0,0.3955,25.8,1.5,0.2417,26.2,21.1,19.5,2.1523,2.0013,60.069,59.7672,12:53:35.949
516,0.0,0.5127,27.3,1.5,0.2747,26.2,21.8,19.5,2.1901,2.5677,60.208,59.8855,12:53:37.335
517,0.0,0.4285,25.9,1.5,0.2734,27.7,21.6,18.8,2.1523,2.039,60.0067,59.9058,12:53:38.701
518,0.0,0.4199,27.3,1.5,0.3272,26.2,22.0,19.5,1.8502,1.6614,59.974,59.837,12:53:40.054
519,0.0,0.4382,25.9,1.5,0.2905,26.2,21.8,18.6,2.1523,1.5482,60.2475,60.3306,12:53:41.415
520,0.0,0.4126,25.9,1.5,0.2942,26.2,21.1,19.8,2.2656,2.5677,59.7184,60.0639,12:53:42.795
521,0.0,0.4199,27.3,1.5,0.2539,26.2,21.3,19.8,1.9635,2.3789,59.9262,59.8618,12:53:44.161
522,0.0,0.459,25.8,1.5,0.2661,26.2,21.3,19.8,2.4166,2.4922,59.9161,60.4375,12:53:45.528
523,0.0,0.4309,27.3,1.5,0.2795,26.2,21.3,19.8,2.8698,2.681,60.3027,60.034,12:53:46.889
524,0.0,0.4248,25.8,1.5,0.2759,26.2,21.1,19.3,2.6432,2.2278,59.7452,59.985,12:53:48.268
525,0.0,0.4578,27.3,1.5,0.2515,26.2,21.6,19.3,2.9075,2.832,59.8419,59.8797,12:53:49.616
526,0.0,0.4382,25.8,1.5,0.2637,26.2,21.8,19.5,2.681,2.4166,59.8441,59.6815,12:53:50.993
527,0.0,0.4639,27.3,1.5,0.2612,26.2,21.6,19.8,1.9635,2.3411,60.0265,60.0511,12:53:52.337
528,0.0,0.4578,25.8,1.5,0.1758,26.2,21.8,19.3,2.4544,2.1523,61.1276,59.9076,12:53:53.702
529,0.0,0.4443,25.8,1.5,0.2759,26.2,21.6,19.1,1.888,1.6614,60.4217,60.0472,12:53:55.054
530,0.0,0.5127,25.8,1.5,0.26,27.7,21.6,19.3,3.4362,2.7942,59.9809,59.9598,12:53:56.433
531,0.0,0.481,25.8,1.5,0.2747,26.2,21.6,19.3,1.888,2.7565,60.1166,59.5085,12:53:57.815
532,0.0,0.3809,27.3,1.5,0.2954,26.2,21.6,20.2,2.3034,2.3034,59.6658,59.3871,12:53:59.195
533,0.0,0.4163,25.8,1.5,0.2881,26.2,21.6,19.8,2.1523,1.888,59.8373,59.5667,12:54:00.558
534,0.0,0.4627,25.9,1.5,0.2979,26.2,21.6,19.5,3.0208,2.1901,59.5268,59.4571,12:54:01.914
535,0.0,0.4248,25.8,1.5,0.293,26.2,21.3,19.3,2.3411,2.4166,60.4895,60.3271,12:54:03.325
536,0.0,0.4407,25.8,1.5,0.3162,26.2,21.1,18.8,2.0013,2.1901,59.6998,59.8351,12:54:04.685
537,0.0,0.4883,27.3,1.5,0.2844,26.2,21.6,20.0,1.888,2.1901,59.9633,59.8998,12:54:06.048
538,0.0,0.4028,25.8,1.5,0.2686,27.7,21.3,19.3,2.3789,1.737,59.8817,60.0001,12:54:07.415
539,0.0,0.4541,25.8,1.5,0.2503,26.2,21.6,19.1,3.2474,1.9258,59.8699,59.9341,12:54:08.778
540,0.0,0.4346,25.8,1.5,0.2698,26.2,21.3,19.3,2.4544,2.3789,59.873,60.3049,12:54:10.123
541,0.0,0.4285,25.9,1.5,0.26,26.2,21.6,19.5,3.625,2.6432,60.4955,59.902,12:54:11.470
542,0.0,0.4102,27.3,1.5,0.2649,27.7,21.6,19.3,3.4739,2.7942,59.8052,59.8508,12:54:12.864
543,0.0,0.4859,25.9,1.5,0.3088,27.7,21.1,20.2,2.2656,3.3984,60.1683,59.9356,12:54:14.236
544,0.0,0.4505,27.3,1.5,0.2734,26.2,21.8,19.3,4.4557,2.7187,60.009,60.1045,12:54:15.601
545,0.0,0.4163,25.9,1.5,0.2698,27.7,21.6,19.8,3.625,2.8698,60.1866,60.1408,12:54:16.954
546,0.0,0.4224,25.8,1.5,0.2429,26.2,21.6,19.3,2.6054,2.3034,59.3196,59.9162,12:54:18.348
547,0.0,0.4297,25.9,1.5,0.26,27.7,21.6,20.2,2.2656,2.039,59.991,59.9485,12:54:19.702
548,0.0,0.4443,25.8,1.5,0.2808,26.2,21.8,19.8,3.1341,1.888,59.5879,60.0666,12:54:21.067
549,0.0,0.4065,27.3,1.5,0.2612,26.2,21.6,19.1,2.3411,2.4922,59.8818,60.2376,12:54:22.446
550,0.0,0.4175,25.9,1.5,0.2564,26.2,21.8,19.1,1.9258,2.1523,59.9358,60.0775,12:54:23.798
551,0.0,0.4309,27.3,1.5,0.293,27.7,21.3,18.8,2.1901,2.2278,60.0691,60.1896,12:54:25.145
552,0.0,0.426,25.9,1.5,0.2686,26.2,21.3,19.8,2.3789,2.1901,59.482,59.1321,12:54:26.529
553,0.0,0.4212,25.9,1.5,0.2283,26.2,21.8,19.3,2.3411,2.4922,60.2724,59.9562,12:54:27.891
554,0.0,0.3955,25.9,1.5,0.2808,26.3,21.6,20.4,1.7747,2.3789,59.47,59.9725,12:54:29.287
555,0.0,0.4334,25.8,1.5,0.2307,27.7,21.8,19.3,2.681,1.737,60.2223,59.9298,12:54:30.671
556,0.0,0.4627,25.9,1.5,0.2515,27.7,21.8,19.8,3.1341,2.2656,59.6985,60.1678,12:54:31.997
557,0.0,0.4456,25.9,1.5,0.3308,26.2,21.6,20.9,2.7187,2.1901,60.0179,59.882,12:54:33.355
558,0.0,0.4736,27.3,1.5,0.2747,26.2,21.6,20.2,3.5494,3.4739,59.8578,59.9962,12:54:34.718
559,0.0,0.4431,25.8,1.5,0.2759,26.2,21.8,19.8,3.927,1.9635,59.7999,59.7291,12:54:36.089
560,0.0,0.4395,27.3,1.5,0.2539,26.2,21.6,20.2,3.0963,2.3034,59.9702,59.8719,12:54:37.452
561,0.0,0.387,25.9,1.5,0.3137,26.3,22.3,19.5,2.3034,1.9635,60.1229,60.1252,12:54:38.806
562,0.0,0.4297,27.3,1.5,0.3308,26.3,21.6,19.5,2.681,1.4349,59.8515,59.9389,12:54:40.154
563,0.0,0.4456,25.8,1.5,0.2551,26.3,22.0,20.2,2.4166,2.3789,59.9918,60.0271,12:54:41.520
564,0.0,0.4431,27.3,1.5,0.2942,26.3,21.3,19.5,2.6432,2.832,59.9501,59.4845,12:54:42.879
565,0.0,0.4382,25.9,1.5,0.2991,26.2,21.6,19.1,2.6054,2.4166,60.521,60.0314,12:54:44.240
566,0.0,0.4675,25.9,1.5,0.2698,26.3,22.3,19.8,2.4166,2.1146,60.0943,59.6947,12:54:45.582
567,0.0,0.3784,27.3,1.5,0.2368,26.2,21.6,20.0,3.2096,1.8125,59.9101,59.7709,12:54:46.943
568,0.0,0.4102,25.9,1.5,0.2808,26.3,22.3,19.3,1.6992,1.8502,59.8725,59.3434,12:54:48.310
569,0.0,0.3931,25.9,1.5,0.2258,26.2,22.0,20.4,2.5677,1.6992,60.2915,60.037,12:54:49.666
570,0.0,0.4126,25.9,1.5,0.2539,27.7,22.0,20.2,4.72,1.8125,59.9773,59.3792,12:54:51.029
571,0.0,0.4541,27.3,1.5,0.2808,26.3,21.6,19.8,2.7942,2.1523,60.6988,60.0017,12:54:52.391
572,0.0,0.4407,25.9,1.5,0.2881,26.3,21.8,19.3,4.0781,2.1901,60.079,59.7868,12:54:53.739
573,0.0,0.4077,25.9,1.5,0.2454,26.3,21.8,19.3,2.7187,1.737,61.5525,59.236,12:54:55.117
574,0.0,0.4724,25.9,1.5,0.2686,27.7,22.3,19.3,3.3229,2.681,59.7144,60.357,12:54:56.480
575,0.0,0.4382,27.3,1.5,0.3101,26.3,21.6,19.8,1.9635,2.4544,61.4676,59.8897,12:54:57.833
576,0.0,0.387,27.3,1.5,0.3174,26.3,21.8,19.5,1.6237,2.3411,59.9524,60.2881,12:54:59.195
577,0.0,0.448,25.9,1.5,0.304,26.3,21.8,19.8,2.5299,2.1146,60.1057,59.6969,12:55:00.579
578,0.0,0.3919,25.9,1.5,0.2588,27.7,21.6,18.8,2.8698,2.7942,60.0327,60.8122,12:55:01.926
579,0.0,0.4407,25.9,1.5,0.2612,26.3,21.6,19.5,1.9258,2.4544,59.8997,59.921,12:55:03.271
580,0.0,0.426,27.3,1.5,0.2759,26.3,21.3,19.8,2.6432,2.3411,59.6695,59.9652,12:55:04.652
581,0.0,0.4834,25.9,1.5,0.2503,26.3,21.6,19.8,2.5677,2.1146,59.956,59.9472,12:55:06.017
582,0.0,0.448,27.3,1.5,0.271,26.2,21.8,19.5,2.1523,2.2656,60.1527,59.9002,12:55:07.390
583,0.0,0.4334,25.9,1.5,0.2539,26.3,22.0,20.0,2.4166,2.3411,59.9607,60.2323,12:55:08.756
584,0.0,0.4224,25.9,1.5,0.2734,26.3,21.6,20.2,2.4166,1.888,60.1115,60.325,12:55:10.120
585,0.0,0.4199,25.9,1.5,0.3027,27.7,22.3,19.3,2.9075,2.5677,59.9083,59.8912,12:55:11.489
586,0.0,0.4407,27.3,1.5,0.2087,26.3,21.6,19.3,2.6432,2.6432,59.395,60.0467,12:55:12.851
587,0.0,0.3552,25.9,1.5,0.2564,26.3,21.8,19.1,2.4544,1.737,60.2714,59.4848,12:55:14.199
588,0.0,0.4505,27.3,1.5,0.2551,26.3,21.6,19.8,2.1901,2.3034,59.6246,60.2444,12:55:15.561
589,0.0,0.4761,25.9,1.5,0.2332,26.3,21.8,20.2,2.9075,2.2656,60.8974,59.8448,12:55:16.895
590,0.0,0.5066,25.9,1.5,0.2734,26.3,21.6,20.2,2.3411,2.0013,60.2605,59.9282,12:55:18.274
591,0.0,0.4334,27.3,1.5,0.2417,26.3,22.0,19.3,2.6054,1.9635,59.8477,60.0954,12:55:19.672
592,0.0,0.4334,25.9,1.5,0.2747,26.3,21.6,19.8,2.681,1.737,60.0503,60.5067,12:55:21.023
593,0.0,0.4724,25.9,1.5,0.2234,26.3,22.3,19.5,2.1901,1.9258,60.7984,59.8206,12:55:22.414
594,0.0,0.4126,27.3,1.5,0.343,26.3,22.3,20.0,1.6614,2.3411,59.8038,59.8602,12:55:23.814
595,0.0,0.4505,25.9,1.5,0.2405,27.7,22.0,20.2,1.4726,1.9258,60.0301,59.8918,12:55:25.167
596,0.0,0.4224,25.9,1.5,0.2991,26.3,21.6,19.3,2.1146,2.3034,61.0319,60.2774,12:55:26.547
597,0.0,0.4724,25.9,1.5,0.2649,27.8,21.8,20.2,1.8502,2.3034,60.6303,61.023,12:55:27.910
598,0.0,0.4334,27.3,1.5,0.2795,26.3,22.0,20.0,2.2656,2.1146,59.961,59.9835,12:55:29.253
599,0.0,0.4859,25.9,1.5,0.2612,26.3,22.0,19.8,2.8698,2.2656,59.9074,59.4748,12:55:30.605
600,0.0,0.4431,27.3,1.5,0.2612,26.3,22.3,19.3,2.7942,2.5299,59.475,60.1011,12:55:31.972
601,0.0,0.4077,25.9,1.5,0.2734,26.3,22.0,19.3,2.1901,2.5299,59.5853,59.8637,12:55:33.317
602,0.0,0.4016,25.9,1.5,0.2649,26.3,21.6,19.5,4.0026,2.4166,60.2848,60.4229,12:55:34.706
603,0.0,0.3809,25.9,1.5,0.2478,26.3,22.0,19.5,3.2096,2.0013,60.7122,60.291,12:55:36.112
604,0.0,0.3858,27.3,1.5,0.2954,27.8,22.0,19.3,2.4922,2.1146,59.9024,60.0211,12:55:37.464
605,0.0,0.3821,25.9,1.5,0.2564,27.8,22.3,19.8,2.3789,3.0963,60.1195,60.4523,12:55:38.862
606,0.0,0.4541,25.9,1.5,0.2539,26.3,22.0,20.2,2.2656,3.2096,60.0222,59.7687,12:55:40.253
607,0.0,0.4822,27.3,1.5,0.2759,27.8,21.8,19.8,2.9453,2.3789,60.0305,59.879,12:55:41.605
608,0.0,0.448,25.9,1.5,0.3699,27.8,22.0,19.8,2.7565,2.6054,59.4462,60.6783,12:55:43.007
609,0.0,0.4773,25.9,1.5,0.2661,27.8,21.8,20.2,2.3034,2.0768,60.1847,59.863,12:55:44.366
610,0.0,0.4651,27.3,1.5,0.2503,26.3,22.3,20.2,2.4544,2.2656,59.9746,60.2667,12:55:45.758
611,0.0,0.4028,25.9,1.5,0.271,27.8,22.3,20.4,2.6432,1.888,60.0715,60.008,12:55:47.146
612,0.0,0.3955,25.9,1.5,0.2734,26.3,22.0,20.0,4.1536,2.6432,60.0274,59.9197,12:55:48.491
613,0.0,0.4529,27.3,1.5,0.2857,26.3,22.3,19.8,2.832,2.6054,61.1297,59.7438,12:55:49.870
614,0.0,0.3735,25.9,1.5,0.2515,26.3,22.0,20.4,2.3789,2.7565,59.9102,60.0029,12:55:51.243
615,0.0,0.4309,25.9,1.5,0.2747,27.8,22.0,19.8,2.039,2.1146,59.7969,59.9193,12:55:52.595
616,0.0,0.47,27.3,1.5,0.3223,26.3,22.3,19.8,1.9635,1.888,59.9542,60.0955,12:55:53.923
617,0.0,0.3931,25.9,1.5,0.26,26.3,22.3,19.8,1.7747,2.1523,59.7127,60.2507,12:55:55.285
618,0.0,0.4358,27.3,1.5,0.2686,26.3,22.3,20.4,3.0586,2.7187,59.9736,59.8777,12:55:56.646
619,0.0,0.4456,25.9,1.5,0.2405,26.3,22.3,20.2,2.8698,2.9453,61.392,60.5595,12:55:57.999
620,0.0,0.4346,27.3,1.5,0.2564,26.3,22.0,19.8,2.6054,2.2278,60.1098,59.9427,12:55:59.360
621,0.0,0.3784,25.9,1.5,0.2551,26.3,22.3,19.8,3.7382,3.0208,60.1791,60.4423,12:56:00.723
622,0.0,0.4541,27.3,1.5,0.2332,26.3,22.3,19.3,2.3411,1.8502,59.9368,59.8494,12:56:02.070
623,0.0,0.4151,25.9,1.5,0.2857,27.8,22.0,20.4,2.5677,2.3034,59.1325,60.2167,12:56:03.459
624,0.0,0.4443,27.3,1.5,0.2039,26.3,22.3,20.2,1.8125,1.8502,59.8871,60.134,12:56:04.806
625,0.0,0.4492,25.9,1.5,0.2795,26.3,22.0,20.0,2.9075,2.039,59.882,59.9658,12:56:06.169
626,0.0,0.4651,25.9,1.5,0.2515,27.8,22.3,20.2,3.6627,2.3034,59.7254,59.9706,12:56:07.508
627,0.0,0.4505,25.9,1.5,0.3125,27.8,22.0,19.8,2.6432,2.1523,60.0814,59.8646,12:56:08.887
628,0.0,0.4151,25.9,1.5,0.2478,26.3,22.3,19.8,2.3034,2.3789,59.7478,59.9453,12:56:10.269
629,0.0,0.3406,25.9,1.5,0.2661,26.3,22.0,19.8,2.6432,2.3034,60.0554,59.8698,12:56:11.612
630,0.0,0.4285,27.3,1.5,0.2454,26.3,22.3,19.8,3.0208,2.9075,60.1796,60.063,12:56:12.963
631,0.0,0.4834,25.9,1.5,0.2478,27.8,22.3,19.8,2.4544,2.3789,59.4579,59.5149,12:56:14.340
632,0.0,0.4541,25.9,1.5,0.2954,26.4,22.3,20.4,3.2851,2.6054,59.9854,60.237,12:56:15.724
633,0.0,0.4859,27.3,1.5,0.2258,26.4,21.8,20.0,2.1146,2.039,59.5311,59.9453,12:56:17.095
634,0.0,0.4199,25.9,1.5,0.2698,26.5,22.3,20.9,2.3034,2.5299,60.2021,58.7459,12:56:18.442
635,0.0,0.492,25.9,1.5,0.2686,26.5,21.8,20.4,2.7565,2.1146,59.9822,59.9235,12:56:19.805
636,0.0,0.481,25.9,1.5,0.2136,28.0,22.0,20.4,1.8125,2.5299,60.1021,60.3077,12:56:21.201
637,0.0,0.4248,25.8,1.5,0.3211,26.6,22.0,20.4,1.8502,2.1523,59.9842,60.2451,12:56:22.559
638,0.0,0.3967,27.3,1.5,0.2478,26.6,22.0,20.4,1.888,2.039,59.8241,61.1379,12:56:23.925
639,0.0,0.4541,25.9,1.5,0.2979,26.6,22.3,20.2,2.0768,1.888,59.762,59.9475,12:56:25.283
640,0.0,0.4175,27.3,1.5,0.2234,26.6,22.0,20.0,2.4922,2.6054,60.0964,60.2649,12:56:26.658
641,0.0,0.398,25.9,1.5,0.2478,28.1,22.5,20.2,2.5677,1.8125,60.0504,60.0091,12:56:28.042
642,0.0,0.4358,25.9,1.5,0.2698,26.7,22.3,19.8,2.1146,2.0013,60.0416,59.3251,12:56:29.405
643,0.0,0.4212,27.3,1.5,0.2783,26.7,22.3,20.4,2.0013,2.039,59.9524,59.8181,12:56:30.774
644,0.0,0.4859,25.9,1.5,0.2405,26.7,22.3,19.8,3.1341,1.888,60.7933,59.7784,12:56:32.140
645,0.0,0.4505,25.9,1.5,0.2747,26.7,22.5,20.2,2.2656,2.1523,60.5731,60.3255,12:56:33.520
646,0.0,0.4395,25.9,1.5,0.3125,28.2,22.5,20.4,2.7942,2.1901,59.3193,59.7868,12:56:34.884
647,0.0,0.3674,25.9,1.5,0.3052,26.7,22.3,20.2,2.2656,2.5299,59.9635,60.0665,12:56:36.262
648,0.0,0.4151,25.8,1.5,0.2503,26.7,22.0,20.7,2.039,2.3034,59.8141,59.878,12:56:37.638
649,0.0,0.3577,27.3,1.5,0.2783,28.2,22.3,20.2,2.7187,2.1146,60.0975,60.6552,12:56:39.018
650,0.0,0.3919,25.9,1.5,0.26,26.7,22.5,19.8,2.1523,2.5677,59.8276,59.771,12:56:40.374
651,0.0,0.4309,25.9,1.5,0.2783,26.7,22.3,20.9,2.1901,3.2474,60.0108,59.8839,12:56:41.754
652,0.0,0.4736,27.3,1.5,0.2356,26.7,22.3,20.4,2.0768,2.2278,60.0136,61.5913,12:56:43.160
653,0.0,0.4529,25.9,1.5,0.2612,28.2,22.0,20.4,2.2278,1.9635,60.1555,60.0065,12:56:44.510
